Run,Times List,Average QBSolv time,Modes,Stoppedness,Goodness,Badness,Remaining Cars
142,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10531.468531468532,13087,58586325.599999115,6214
143,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10506.256944444445,13167,58929988.49999913,6214
144,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10481.537931034483,13248,59277375.49999911,6214
145,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,"[2, 2, 5, 0, 2, 1, 2, 2, 4, 2, 2, 2, 5, 2, 3, 0, 1, 4, 0, 1, 0, 2, 4, 0, 1, 5, 5, 1, 2, 4, 0, 0, 3, 2, 0, 3]",10477.54109589041,13271,59574121.19999916,6214
146,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10454.040816326531,13297,59927231.39999911,6214
147,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10431.93918918919,13320,60299714.1999991,6214
148,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10409.06711409396,13413,60662361.39999903,6214
149,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10389.533333333333,13501,61043470.1999989,6214
150,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,"[5, 3, 3, 2, 4, 4, 2, 5, 3, 3, 3, 0, 2, 1, 0, 3, 0, 2, 0, 0, 3, 3, 4, 1, 3, 1, 0, 1, 1, 4, 5, 5, 0, 3, 3, 1]",10384.708609271524,13534,61286068.699998856,6214
151,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10355.967105263158,13573,61544844.19999884,6214
152,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10329.222222222223,13615,61821725.499998786,6214
153,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10300.961038961039,13748,62089056.59999873,6214
154,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10276.21935483871,13871,62378735.899998724,6214
155,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,"[5, 2, 2, 1, 2, 2, 5, 5, 3, 2, 2, 4, 2, 0, 3, 4, 4, 4, 1, 0, 3, 0, 3, 4, 3, 1, 3, 3, 3, 4, 2, 5, 3, 1, 0, 3]",10268.23076923077,13917,62653701.49999873,6214
156,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10238.178343949045,13969,62934553.79999871,6214
157,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10210.322784810127,14014,63237572.399998665,6214
158,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10181.66037735849,14114,63533237.29999857,6214
159,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10153.54375,14212,63836282.99999854,6214
160,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,"[5, 2, 4, 3, 4, 2, 0, 5, 3, 3, 1, 4, 3, 3, 3, 3, 3, 4, 2, 5, 0, 2, 4, 4, 0, 5, 1, 3, 1, 1, 3, 5, 3, 0, 4, 3]",10141.223602484471,14257,64064501.49999856,6214
161,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10118.938271604939,14306,64317314.49999859,6214
162,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10093.901840490798,14352,64586771.79999861,6214
163,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10068.378048780487,14463,64849735.39999865,6214
164,"[7.402326069, 8.941386810000001, 7.581317653999996, 7.4860866229999985, 97.79436218500001, 7.756122258999994, 7.622840494000002, 7.623750842999982, 7.554451864999976, 7.835478018999993, 7.672843408999995, 7.432696077000003, 7.349264338000012, 7.630972206000024, 7.483506716999955, 7.599912454999981, 7.306359219000001, 7.587728150000032, 7.502219152000009, 7.594136552000009, 7.468412644000011, 7.679439954000031, 7.521058295999978, 7.617573171000004, 7.521011870999928, 8.142353846999981, 7.579594343000053, 7.500499680000075, 8.070728730000042, 7.686397776000035, 7.390517701999897, 7.477585603999955, 7.501795392999952, 8.166923866000047, 7.588709010999992, 7.680844571999955, 8.017596487999981, 7.699105323000026, 8.643481836000092, 7.599717330999965, 7.751979959000096, 8.73687192300008, 8.63014702800001, 7.6318651029999955, 7.659748753000031, 9.04819338499999, 7.319602923000048, 10.566047654000045, 7.5845792759999995, 7.399740927000039, 7.5322889669999995, 7.477663794000023, 7.745477311000059, 7.567105308000009, 10.623673351999969, 11.251877508999996, 7.20201212500001, 7.258416110000098, 7.41403041600006, 7.351014178000014]",,,10044.333333333334,14572,65126587.499998674,6214
