Run,Times List,Average QBSolv time,Modes,Stoppedness,Goodness,Badness,Remaining Cars
98,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.188610185,,654.3535353535353,2725,2416231.899999996,
99,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.188610185,,651.9,2752,2439483.6999999955,
100,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.188610185,"[2, 4, 0, 1, 4, 5, 5, 3, 4, 1, 4, 2, 3, 1, 0, 3, 2, 4, 4, 2, 3, 5, 3, 3, 1, 1, 3, 4, 4, 4, 5, 1, 4, 0, 4, 1]",654.049504950495,2768,2450197.999999995,
101,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.1683960476190474,,651.9313725490196,2792,2470333.8999999915,
102,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.1683960476190474,,651.0,2804,2498274.89999999,
103,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.1683960476190474,,650.1442307692307,2831,2527252.999999985,
104,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.1683960476190474,,650.0666666666667,2848,2564045.7999999807,
105,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.1683960476190474,"[2, 2, 4, 5, 2, 1, 5, 0, 3, 2, 0, 2, 4, 3, 5, 0, 2, 0, 3, 0, 5, 4, 0, 2, 2, 5, 1, 2, 4, 5, 0, 4, 1, 5, 5, 4]",652.1320754716982,2856,2576625.1999999797,
106,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.162178709090909,,650.0654205607476,2865,2599049.6999999764,
107,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.162178709090909,,648.3055555555555,2872,2623480.1999999755,
108,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.162178709090909,,646.8440366972477,2906,2650406.2999999747,
109,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.162178709090909,,645.8363636363637,2938,2678280.399999975,
110,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.162178709090909,"[1, 2, 3, 5, 1, 0, 3, 4, 0, 2, 3, 3, 2, 2, 0, 0, 0, 4, 1, 2, 1, 4, 4, 2, 1, 1, 1, 1, 0, 5, 5, 4, 1, 3, 1, 1]",646.2882882882883,2955,2686855.699999975,
111,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.263037378260869,,643.5357142857143,2969,2699494.7999999765,
112,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.263037378260869,,641.4778761061947,2976,2719324.199999976,
113,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.263037378260869,,639.4473684210526,2996,2739848.399999977,
114,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.263037378260869,,637.5739130434782,3013,2762894.7999999765,
115,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.263037378260869,"[0, 5, 2, 3, 2, 1, 2, 2, 3, 3, 3, 4, 0, 5, 5, 4, 3, 2, 5, 5, 3, 4, 0, 3, 5, 4, 5, 2, 1, 3, 1, 0, 4, 1, 4, 4]",635.698275862069,3019,2763889.1999999755,
116,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.262798116666666,,631.6324786324786,3025,2769363.3999999734,
117,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.262798116666666,,628.042372881356,3030,2779906.0999999703,
118,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.262798116666666,,624.7226890756302,3060,2791604.599999969,
119,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.262798116666666,,621.475,3082,2803777.9999999665,
120,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.262798116666666,"[5, 3, 4, 2, 5, 0, 1, 4, 5, 2, 3, 1, 5, 2, 3, 1, 5, 0, 3, 0, 3, 1, 5, 1, 5, 1, 2, 2, 2, 2, 2, 1, 1, 4, 4, 0]",618.6198347107438,3087,2807297.899999966,
121,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.277809768,,614.7213114754098,3090,2817605.7999999663,
122,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.277809768,,611.2845528455284,3091,2830013.099999965,
123,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.277809768,,607.9032258064516,3096,2842599.199999965,
124,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.277809768,,605.2,3098,2859744.899999962,
125,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.277809768,"[3, 0, 3, 2, 0, 4, 4, 4, 0, 5, 2, 4, 2, 5, 0, 0, 5, 4, 1, 5, 1, 3, 0, 2, 1, 5, 1, 0, 1, 1, 1, 5, 3, 0, 2, 3]",603.4206349206349,3098,2860259.599999963,
126,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.3001693615384617,,599.7559055118111,3098,2862236.699999963,
127,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.3001693615384617,,596.6328125,3098,2868716.5999999642,
128,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.3001693615384617,,593.7131782945736,3119,2876100.5999999624,
129,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.3001693615384617,,590.6076923076923,3138,2884920.699999963,
130,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.3001693615384617,"[2, 5, 2, 3, 1, 4, 5, 1, 2, 0, 0, 0, 2, 1, 1, 0, 2, 2, 5, 5, 4, 1, 0, 0, 1, 1, 4, 5, 0, 4, 1, 2, 3, 4, 1, 4]",588.0381679389313,3144,2885647.0999999633,
131,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2922900629629632,,584.2727272727273,3152,2890987.299999966,
132,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2922900629629632,,581.3157894736842,3158,2901021.799999967,
133,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2922900629629632,,578.9179104477612,3169,2916196.399999969,
134,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2922900629629632,,576.9407407407407,3174,2933812.1999999713,
135,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2922900629629632,"[1, 4, 3, 5, 4, 3, 5, 2, 1, 4, 4, 4, 2, 3, 4, 4, 3, 4, 4, 5, 1, 4, 4, 4, 0, 4, 3, 0, 4, 1, 0, 3, 2, 1, 4, 0]",575.6029411764706,3179,2936577.799999973,
136,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.292791964285715,,572.6131386861314,3184,2944318.699999973,
137,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.292791964285715,,569.8695652173913,3188,2954175.9999999744,
